Name,Country,Role,Organization,Type,Category,Contribution,ImageUrl,WebsiteUrl,LinkedinUrl,KeyResourceRefs,KeyResourceUrls,trusted_source_id,peer_reviewed,vetting_body,data_quality_notes,status,deprecated_at,deprecated_reason,KeyResourceUrl,verified_date,PatentRefs,PatentUrls,MigrateCatalogRefs,MigrateCatalogUrls
Robert Griesemer,Switzerland,Software Engineer,Google,Private,Open Source Maintainer,"Swiss computer scientist and co-creator of the Go programming language at Google (with Rob Pike and Ken Thompson); listed as a top contributor to Go's standard-library crypto/mlkem package (FIPS 203 ML-KEM) via GitHub Contributors API, reflecting his standing as a core Go team member.",,,,,,,yes,Scientific Programming,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context. | peer_reviewed=yes set 2026-08-09: Griesemer with Pike, Dorward & Quinlan, 'Interpreting the Data: Parallel Analysis with Sawzall', Scientific Programming 13(4), 2005. Same note as Pike: the credential is the paper, not Go.",active,,,,2026-07-31,,,go-stdlib-crypto-mlkem,https://github.com/golang/go/tree/master/src/crypto/mlkem
Rob Pike,United States,Software Engineer (retired),Google,Private,Open Source Maintainer,"Co-creator of the Go programming language, formerly of Bell Labs and Google, widely known for UTF-8 and Plan 9; listed as a top contributor to Go's standard-library crypto/mlkem package (FIPS 203 ML-KEM) via GitHub Contributors API, reflecting his standing as a core Go team member.",,,,,,,yes,USENIX,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context. | peer_reviewed=yes set 2026-08-09: '8-1/2, the Plan 9 Window System' (USENIX Summer 1991); 'Lexical File Names in Plan 9' (USENIX ATC 2000); 'The Use of Name Spaces in Plan 9' (ACM SIGOPS OSR). Classified on published papers, not on Go or UTF-8, neither of which went through a formal review process.",active,,,,2026-07-31,,,go-stdlib-crypto-mlkem,https://github.com/golang/go/tree/master/src/crypto/mlkem
Tony Arcieri,United States,Co-Founder,iqlusion,Private,Open Source Maintainer,"Cryptography/infrastructure engineer, co-founder of iqlusion, and a primary maintainer of the RustCrypto organization, which maintains Rust implementations of ML-KEM and ML-DSA (FIPS 203/204).",,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,rustcrypto-ml-kem;rustcrypto-ml-dsa,https://github.com/RustCrypto/KEMs/tree/master/ml-kem;https://github.com/RustCrypto/signatures/tree/master/ml-dsa
Richard Barnes,United States,Distinguished Engineer,Cisco,Private,Open Source Maintainer,"Distinguished Engineer at Cisco and lead/co-author of several IETF security RFCs (RFC 9420 MLS, RFC 8555 ACME, RFC 9180 HPKE); listed as a top contributor to the RustCrypto ml-kem crate via GitHub Contributors API.",,,,,,,yes,IETF,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context. | peer_reviewed=yes set 2026-08-09: Co-author of RFC 8555 (ACME), RFC 9180 (HPKE), RFC 9420 (MLS) and RFC 9605 (SFrame) — published RFCs, not drafts. Also co-founded ISRG (Let's Encrypt).",active,,,,2026-07-31,,,rustcrypto-ml-kem,https://github.com/RustCrypto/KEMs/tree/master/ml-kem
Arthur Gautier,,,,Private,Open Source Maintainer,RustCrypto organization member (GitHub: baloo) and a top contributor to its ml-kem and ml-dsa crates (FIPS 203/204) via GitHub Contributors API; no further independently-sourced biography found.,,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,rustcrypto-ml-kem;rustcrypto-ml-dsa,https://github.com/RustCrypto/KEMs/tree/master/ml-kem;https://github.com/RustCrypto/signatures/tree/master/ml-dsa
Jack Grigg,United Kingdom,Core Protocol Engineer,Electric Coin Company,Private,Open Source Maintainer,"Holds a PhD in Applied/Engineering Physics from Lincoln University (NZ); core Zcash protocol engineer at Electric Coin Company since 2016, maintaining zcashd and Zcash's Rust libraries, and original author of the RustCrypto p256 crate. Listed as a top contributor to the RustCrypto ml-dsa crate (FIPS 204) via GitHub Contributors API.",,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,rustcrypto-ml-dsa,https://github.com/RustCrypto/signatures/tree/master/ml-dsa
Michael Rosenberg,United States,Research Engineer,Cloudflare Research,Private,Open Source Maintainer,"Holds a PhD in applied cryptography from the University of Maryland (advised by Jon Katz and Ian Miers); research engineer at Cloudflare Research focused on transparency systems, end-to-end encryption, and key exchange. Ranks #2 by commits on the pqcrypto Rust bindings for PQC algorithms via GitHub Contributors API.",,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,pqcrypto,https://github.com/rustpq/pqcrypto
Linus Färnstrand,Sweden,Software Engineer,Mullvad VPN,Private,Open Source Maintainer,Studied at Chalmers University of Technology; software engineer at the Swedish privacy company Mullvad VPN. Listed co-owner (with Thom Wiggers) of the liboqs-rust oqs/oqs-sys crates and thanked in a 2025 Mullvad security-audit report.,,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,liboqs-rust-oqs-crate,https://github.com/open-quantum-safe/liboqs-rust
Matthias J. Kannwischer,Taiwan,Research Director,CHELPIS Quantum Tech,Private,Open Source Maintainer,"Holds a PhD in post-quantum cryptography implementation from Radboud University (2022, supervised by Peter Schwabe); Research Director at Taipei-based CHELPIS Quantum Tech (Quantum Safe Migration Center) and a named maintainer of mlkem-native, mldsa-native, PQClean, and pqm4.",,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,mlkem-native,https://github.com/pq-code-package/mlkem-native
Thing-han Lim,Taiwan,Research Assistant,Academia Sinica,Academic,Open Source Maintainer,"Research Assistant at Academia Sinica, Taiwan (GitHub: potsrevennil); public repository work (mlkem-c-aarch64, an AArch64-optimized ML-KEM implementation) consistent with mlkem-native contributor work.",,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,mlkem-native,https://github.com/pq-code-package/mlkem-native
Daiki Ueno,,Principal Software Engineer,Red Hat,Private,Open Source Maintainer,"Principal Software Engineer at Red Hat and core maintainer of GnuTLS since 2020 (also contributing to Nettle, p11-kit, and NSS); leancrypto tie is a documented ML-KEM bug report (poly_frombytes modulus fix) and GnuTLS's use of leancrypto for PQC prototyping.",,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,leancrypto,https://github.com/smuellerDD/leancrypto
Eric Long,Hong Kong,PhD Researcher,Chinese University of Hong Kong,Academic,Open Source Maintainer,"PhD-track researcher at CUHK with public systems/security projects (an eBPF UDP-to-TCP obfuscator, a Rust BGP flowspec executor); credited as a leancrypto contributor via GitHub, though with only 2 commits against the project's actual top maintainer (2,769) — a modest, secondary credit rather than a maintainer role.",,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,leancrypto,https://github.com/smuellerDD/leancrypto
Bruno Grieder,France,Co-Founder & CTO,Cosmian,Private,Open Source Maintainer,Co-founded Cosmian in 2018 and serves as CTO; previously CTO/co-founder of Amalto Technologies (oil & gas SaaS) and held roles at Quadrem and TOTAL. Cosmian's CoverCrypt (attribute-based encryption with PQC hybridization) was developed in collaboration with the École normale supérieure cryptography lab.,,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,cosmian-covercrypt,https://github.com/Cosmian/cover_crypt
Peter Dettman,Australia,Co-Founder / Director,Crypto Workshop (Keyfactor),Private,Open Source Maintainer,"Co-founder/Director of Crypto Workshop, a Melbourne, Australia company founded in 2012 by longtime Bouncy Castle committers (part of Keyfactor since 2021) to build and support the FIPS-certified Bouncy Castle cryptographic APIs, which include full NIST PQC support (ML-KEM, ML-DSA, SLH-DSA).",,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,bouncy-castle-c-net;bouncy-castle-java,https://github.com/bcgit/bc-csharp;https://github.com/bcgit/bc-java
Jeffrey Stedfast,,Senior Software Engineer,Microsoft,Private,Open Source Maintainer,"Senior Software Engineer at Microsoft (formerly Xamarin), best known as the author of the MimeKit/MailKit open-source .NET libraries for MIME parsing and email protocols including S/MIME. Listed as a contributor to Bouncy Castle C#/.NET, which provides NIST PQC support.",,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,bouncy-castle-c-net,https://github.com/bcgit/bc-csharp
Richard Levitte,Sweden,Software Engineer,OpenSSL Software Foundation,Private,Open Source Maintainer,"Full-time OpenSSL Software Foundation engineer based in Stockholm; an OpenSSL developer since its earliest VMS-porting days (predating OpenSSL itself, back to SSLeay), currently focused on the crypto library, providers, and build system. OpenSSL has shipped ML-KEM/ML-DSA/SLH-DSA natively since version 3.5.",,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,openssl,https://github.com/openssl/openssl
Stephen Henson,United Kingdom,Co-Founder (OMC Emeritus),OpenSSL,Private,Open Source Maintainer,"Co-founder of the OpenSSL project's original 1998 team (with Mark Cox, Ralf Engelschall, Ben Laurie, Paul Sutton); historically OpenSSL's single largest committer, stepped back to emeritus status in 2017. OpenSSL has shipped ML-KEM/ML-DSA/SLH-DSA natively since version 3.5.",,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,openssl,https://github.com/openssl/openssl
Thomas Holenstein,Switzerland,Software Engineer,Google,Private,Open Source Maintainer,"Holds a PhD from ETH Zürich (2006, advised by Ueli Maurer); was a professor at ETH Zürich for six years before joining Google as a Software Engineer, based near Zurich, working on the Tink cryptographic library, which is adding post-quantum support.",,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,google-tink,https://github.com/tink-crypto/tink-java
Jürg Wullschleger,Switzerland,Cryptography Researcher,Google,Private,Open Source Maintainer,"Cryptography researcher with prior CRYPTO/EUROCRYPT/ASIACRYPT publications on oblivious transfer and quantum information (past affiliations: ETH Zürich, Weizmann Institute); listed as a current maintainer of Google's Tink cryptographic library, which is adding post-quantum support.",,,,,,,,,"auto-generated from migrate-catalog open_source_maintainers + web double-check (2026-07-31): top-named GitHub contributor per enrich_migrate_open_source_maintainers.py's Phase A run. Web double-check (agent-run search, not fabricated) confirmed real, distinct identity and professional context.",active,,,,2026-07-31,,,google-tink,https://github.com/tink-crypto/tink-java
