ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date,status,deprecated_at,deprecated_reason
CoT-Decrypting-Future-PQC-Timelines-2026,Decrypting the Future: Global Timelines for Post-Quantum Cryptography and Why They Matter,Technical Standards,Migration Guidance,lifecycle,2,all,Plan for cryptographic retrofitting of long-lived hardware platforms with operational lifespans of 20 to 40 years.,"Many critical hardware platforms... have operational lifespans of 20 to 40 years, making cryptographic retrofitting both complex and protracted.",Page 5,https://www.charteroftrust.com/wp-content/uploads/2026/04/20260115_PQC-Decrypting-the-Future_FINAL-1.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
CoT-Decrypting-Future-PQC-Timelines-2026,Decrypting the Future: Global Timelines for Post-Quantum Cryptography and Why They Matter,Technical Standards,Migration Guidance,lifecycle,2,all,Address the challenge of upgrading operational technologies with 10 to 20-year deployment lifetimes that are not easily upgradable.,Critical infrastructure sectors... rely on operational technologies designed for 10 to 20 years (or more) in deployment lifetimes... not easily upgradable after deployment.,Page 5,https://www.charteroftrust.com/wp-content/uploads/2026/04/20260115_PQC-Decrypting-the-Future_FINAL-1.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
CoT-Decrypting-Future-PQC-Timelines-2026,Decrypting the Future: Global Timelines for Post-Quantum Cryptography and Why They Matter,Technical Standards,Migration Guidance,lifecycle,2,all,Focus healthcare PQC deployment on immediate device procurement standards and retrofitting critical hospital infrastructure.,"PQC deployment in healthcare is recommended to focus on immediate device procurement standards, retrofitting critical hospital infrastructure, and upgrading all workflows involving long-lived records.",Page 6,https://www.charteroftrust.com/wp-content/uploads/2026/04/20260115_PQC-Decrypting-the-Future_FINAL-1.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Microsoft-Crypto-Inventory-CPM-2026,Building your cryptographic inventory: a customer strategy for cryptographic posture management,Technical Standards,Migration Guidance,inventory,3,all,"Maintain a living catalog of all cryptographic assets, including certificates, keys, protocols, libraries, and secrets, across code, network, runtime, and storage domains.",A cryptographic inventory is a living catalog of all the cryptographic assets and mechanisms in use across your organization. This includes... Certificates and keys... Protocols... Libraries... Secrets... HSMs,What is a cryptographic inventory?,https://www.microsoft.com/en-us/security/blog/2026/04/16/building-your-cryptographic-inventory-a-customer-strategy-for-cryptographic-posture-management/,high,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Microsoft-Crypto-Inventory-CPM-2026,Building your cryptographic inventory: a customer strategy for cryptographic posture management,Technical Standards,Migration Guidance,inventory,3,all,Aggregate cryptographic signals from diverse sources into a unified inventory with a consistent data schema for central oversight and querying.,"Normalize : Aggregate signals into a unified inventory with consistent data schema (certificate thumbprints, algorithm types, key lengths, and expiration dates).",Customer-led cryptography posture management lifecycle,https://www.microsoft.com/en-us/security/blog/2026/04/16/building-your-cryptographic-inventory-a-customer-strategy-for-cryptographic-posture-management/,high,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Microsoft-Crypto-Inventory-CPM-2026,Building your cryptographic inventory: a customer strategy for cryptographic posture management,Technical Standards,Migration Guidance,governance,2,all,"Define clear ownership for each stage of the cryptographic posture management lifecycle, ensuring consistent inputs and measurable outputs.","ensure you define clear ownership for each stage, with consistent inputs and measurable outputs.",Customer-led cryptography posture management lifecycle,https://www.microsoft.com/en-us/security/blog/2026/04/16/building-your-cryptographic-inventory-a-customer-strategy-for-cryptographic-posture-management/,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Microsoft-Crypto-Inventory-CPM-2026,Building your cryptographic inventory: a customer strategy for cryptographic posture management,Technical Standards,Migration Guidance,governance,2,all,"Establish documented cryptographic policy baselines, such as minimum key lengths and approved algorithms, to guide risk assessment.","Define your cryptographic policy baselines (e.g., minimum key lengths, approved algorithms, certificate expiration thresholds).",Building your inventory with Microsoft tools,https://www.microsoft.com/en-us/security/blog/2026/04/16/building-your-cryptographic-inventory-a-customer-strategy-for-cryptographic-posture-management/,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Microsoft-Crypto-Inventory-CPM-2026,Building your cryptographic inventory: a customer strategy for cryptographic posture management,Technical Standards,Migration Guidance,lifecycle,3,all,"Execute remediation actions, including key rotation, library updates, and protocol reconfiguration, using available automation and tooling.","Remediate : Rotate keys, update libraries, reconfigure protocols, and replace weak algorithms—using available automation and tooling.",Customer-led cryptography posture management lifecycle,https://www.microsoft.com/en-us/security/blog/2026/04/16/building-your-cryptographic-inventory-a-customer-strategy-for-cryptographic-posture-management/,high,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Microsoft-Crypto-Inventory-CPM-2026,Building your cryptographic inventory: a customer strategy for cryptographic posture management,Technical Standards,Migration Guidance,observability,3,all,"Continuously monitor for changes in code commits, certificate renewals, configuration drift, and emerging vulnerabilities to maintain inventory accuracy.","Continuous Monitoring : Continuously track changes. New code commits, certificate renewals, configuration drift, and emerging vulnerabilities all require ongoing vigilance.",Customer-led cryptography posture management lifecycle,https://www.microsoft.com/en-us/security/blog/2026/04/16/building-your-cryptographic-inventory-a-customer-strategy-for-cryptographic-posture-management/,high,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Microsoft-Crypto-Inventory-CPM-2026,Building your cryptographic inventory: a customer strategy for cryptographic posture management,Technical Standards,Migration Guidance,inventory,3,software,Scan source code repositories using static analysis tools to identify cryptographic algorithm artifacts and library usage.,"Code Domain : Activate GitHub Advanced Security for your repositories. Use CodeQL queries to scan for cryptographic algorithm usage, and export results for central oversight.",Using these tools in the initial phases,https://www.microsoft.com/en-us/security/blog/2026/04/16/building-your-cryptographic-inventory-a-customer-strategy-for-cryptographic-posture-management/,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Microsoft-Crypto-Inventory-CPM-2026,Building your cryptographic inventory: a customer strategy for cryptographic posture management,Technical Standards,Migration Guidance,inventory,3,certificates,"Deploy endpoint protection agents to discover certificates, asymmetric keys, and associated algorithms on devices.",Runtime and Storage Domain : Deploy Microsoft Defender for Endpoint and Defender Vulnerability Management across your endpoints. Use the certificate inventory feature to discover certificates and their associated algorithms.,Using these tools in the initial phases,https://www.microsoft.com/en-us/security/blog/2026/04/16/building-your-cryptographic-inventory-a-customer-strategy-for-cryptographic-posture-management/,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Microsoft-Crypto-Inventory-CPM-2026,Building your cryptographic inventory: a customer strategy for cryptographic posture management,Technical Standards,Migration Guidance,inventory,3,keys,"Audit key vault instances and cloud infrastructure to inventory secrets, keys, and certificates, detecting exposed credentials.","Storage Domain : Audit your Azure Key Vault instances to inventory secrets, keys, and certificates. Use Defender for Cloud secret scanning to detect exposed keys in IaaS and PaaS resources.",Using these tools in the initial phases,https://www.microsoft.com/en-us/security/blog/2026/04/16/building-your-cryptographic-inventory-a-customer-strategy-for-cryptographic-posture-management/,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Microsoft-Crypto-Inventory-CPM-2026,Building your cryptographic inventory: a customer strategy for cryptographic posture management,Technical Standards,Migration Guidance,inventory,3,all,"Enable network detection capabilities to identify encrypted traffic sessions, protocol handshakes, and cipher suite negotiations.","Network Domain : Enable network protection in MDE to identify encrypted sessions. If you’re using Azure, configure Azure Network Watcher to capture traffic metadata and identify encrypted flows.",Using these tools in the initial phases,https://www.microsoft.com/en-us/security/blog/2026/04/16/building-your-cryptographic-inventory-a-customer-strategy-for-cryptographic-posture-management/,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
Microsoft-Crypto-Inventory-CPM-2026,Building your cryptographic inventory: a customer strategy for cryptographic posture management,Technical Standards,Migration Guidance,governance,2,all,"Prioritize remediation efforts based on risk assessment, incorporating asset criticality, exposure level, and compliance requirements.","Prioritize : Rank findings by risk based on asset criticality, exposure (internal vs. internet-facing), and compliance requirements.",Customer-led cryptography posture management lifecycle,https://www.microsoft.com/en-us/security/blog/2026/04/16/building-your-cryptographic-inventory-a-customer-strategy-for-cryptographic-posture-management/,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
EJBCA-Understanding-CPM,Understanding Cryptographic Posture Management and Asset Visibility,Technical Standards,Migration Guidance,inventory,3,all,Scan compiled binaries and embedded components to discover cryptographic assets in third-party software where source code is unavailable.,"To maintain visibility, organizations must be able to: Scan compiled binaries Analyze embedded cryptographic components Identify outdated libraries or algorithms",Dealing with Third-Party Cryptography,https://www.ejbca.org/resources/keymaster-understanding-cryptographic-posture-management-and-asset-visibility/,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
EJBCA-Understanding-CPM,Understanding Cryptographic Posture Management and Asset Visibility,Technical Standards,Migration Guidance,inventory,3,all,"Maintain visibility into all cryptographic assets including algorithms, keys, libraries, protocols, and modules, not just certificates.",Organizations must also account for: Cryptographic keys Cryptographic algorithms Cryptographic libraries Cryptographic protocols Key stores and security modules,Beyond Certificates: The Broader Cryptography Landscape,https://www.ejbca.org/resources/keymaster-understanding-cryptographic-posture-management-and-asset-visibility/,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
EJBCA-Understanding-CPM,Understanding Cryptographic Posture Management and Asset Visibility,Technical Standards,Migration Guidance,governance,3,all,"Define and enforce custom cryptographic policies specifying approved algorithms, minimum key lengths, and allowed library versions.","At its core, it allows organizations to define custom cryptographic policies that specify what is acceptable within their environment. These policies can include rules around: Approved or disallowed algorithms Minimum key lengths",Enabling Policy Enforcement and Compliance,https://www.ejbca.org/resources/keymaster-understanding-cryptographic-posture-management-and-asset-visibility/,medium,mlx-community/Qwen3.6-27B-8bit,2026-08-23,active,,
