software_name,cpe_uri,cpe_vendor,cpe_product,match_confidence,status,nvd_url,last_verified_date,deprecated_at,deprecated_reason,product_id,cpe_coverage_flag,data_quality_notes
TOPPAN SecureBridge HPKI PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,toppan-securebridge-hpki-pqc,cpe_not_found_pending_nvd,'TOPPAN SecureBridge HPKI PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Tor Browser,cpe:2.3:a:tor_browser_the_short_guide_project:tor_browser_the_short_guide:0.1:*:*:*:*:android:*:*,tor_browser_the_short_guide_project,tor_browser_the_short_guide,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=tor%20browser,2026-04-01,2026-07-11,not in regen,tor-browser,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Toshiba Integrated PQC-QKD Platform,,,,,not_found,,2026-04-01,2026-07-11,not in regen,toshiba-integrated-pqc-qkd-platform,cpe_not_found_pending_nvd,'Toshiba Integrated PQC-QKD Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Toshiba QKD System,,,,,not_found,,2026-04-01,2026-07-11,not in regen,toshiba-qkd-system,cpe_not_found_pending_nvd,'Toshiba QKD System' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Traefik,,,,,not_found,,2026-04-01,2026-07-11,not in regen,traefik,cpe_not_found_pending_nvd,'Traefik' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Trezor Safe 7 PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,trezor-safe-7-pqc,cpe_not_found_pending_nvd,'Trezor Safe 7 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
TrustCloud Quantum Vault,,,,,not_found,,2026-04-01,2026-07-11,not in regen,trustcloud-quantum-vault,cpe_not_found_pending_nvd,'TrustCloud Quantum Vault' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
TUBITAK BILGEM PQC (Turkey),,,,,not_found,,2026-04-01,2026-07-11,not in regen,tubitak-bilgem-pqc-turkey,cpe_not_found_pending_nvd,'TUBITAK BILGEM PQC (Turkey)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Turkcell Nokia Quantum-Safe IPsec,,,,,not_found,,2026-04-01,2026-07-11,not in regen,turkcell-nokia-quantum-safe-ipsec,cpe_not_found_pending_nvd,'Turkcell Nokia Quantum-Safe IPsec' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Tuta Mail,,,,,not_found,,2026-04-01,2026-07-11,not in regen,tuta-mail,cpe_not_found_pending_nvd,'Tuta Mail' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
U-Boot,,,,,not_found,,2026-04-01,2026-07-11,not in regen,u-boot,cpe_not_found_pending_nvd,'U-Boot' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Ubuntu 24.04 LTS,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ubuntu-24-04-lts,cpe_not_found_pending_nvd,'Ubuntu 24.04 LTS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Ubuntu 26.04 LTS,,,,,not_found,,2026-04-01,2026-07-11,not in regen,ubuntu-26-04-lts,cpe_not_found_pending_nvd,'Ubuntu 26.04 LTS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Unisys ClearPath Forward,,,,,not_found,,2026-04-01,2026-07-11,not in regen,unisys-clearpath-forward,cpe_not_found_pending_nvd,'Unisys ClearPath Forward' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Utimaco ESKM,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
Utimaco Quantum Protect Suite,,,,,not_found,,2026-04-01,2026-07-11,not in regen,utimaco-quantum-protect-suite,cpe_not_found_pending_nvd,'Utimaco Quantum Protect Suite' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Utimaco SecurityServer,,,,,not_found,,2026-04-01,2026-07-11,not in regen,utimaco-securityserver,cpe_not_found_pending_nvd,'Utimaco SecurityServer' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Utimaco uTrust HSM,,,,,not_found,,2026-04-01,2026-07-11,not in regen,utimaco-utrust-hsm,cpe_not_found_pending_nvd,'Utimaco uTrust HSM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
VanDyke SecureCRT 10.x,,,,,not_found,,2026-04-01,2026-07-11,not in regen,vandyke-securecrt-10-x,cpe_not_found_pending_nvd,'VanDyke SecureCRT 10.x' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Veeam Data Platform v13,,,,,not_found,,2026-04-01,2026-07-11,not in regen,veeam-data-platform-v13,cpe_not_found_pending_nvd,'Veeam Data Platform v13' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Venafi CodeSign Protect,,,,,not_found,,2026-04-01,2026-07-11,not in regen,venafi-codesign-protect,cpe_not_found_pending_nvd,'Venafi CodeSign Protect' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Venafi TLS PQC Continuity,,,,,not_found,,2026-04-01,2026-07-11,not in regen,venafi-tls-pqc-continuity,cpe_not_found_pending_nvd,'Venafi TLS PQC Continuity' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Venafi TLS Protect,,,,,not_found,,2026-04-01,2026-07-11,not in regen,venafi-tls-protect,cpe_not_found_pending_nvd,'Venafi TLS Protect' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Venafi Trust Protection Platform,,,,,not_found,,2026-07-14,2026-07-14,not in regen,,,
Veracode Platform,,,,,not_found,,2026-04-01,2026-07-11,not in regen,veracode-platform,cpe_not_found_pending_nvd,'Veracode Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
VeraCrypt,cpe:2.3:a:veracrypt:veracrypt:1.14:*:*:*:*:*:*:*,veracrypt,veracrypt,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=veracrypt%20veracrypt,2026-04-01,2026-07-11,not in regen,veracrypt,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Veritas NetBackup 10.5,,,,,not_found,,2026-04-01,2026-07-11,not in regen,veritas-netbackup-10-5,cpe_not_found_pending_nvd,'Veritas NetBackup 10.5' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Veritas NetBackup 11 PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,veritas-netbackup-11-pqc,cpe_not_found_pending_nvd,'Veritas NetBackup 11 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Versa Networks SASE PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,versa-networks-sase-pqc,cpe_not_found_pending_nvd,'Versa Networks SASE PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
VIAVI Observer Analyzer,,,,,not_found,,2026-04-01,2026-07-11,not in regen,viavi-observer-analyzer,cpe_not_found_pending_nvd,'VIAVI Observer Analyzer' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
VIAVI TeraVM Security Test,,,,,not_found,,2026-04-01,2026-07-11,not in regen,viavi-teravm-security-test,cpe_not_found_pending_nvd,'VIAVI TeraVM Security Test' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Virtru Data Protection,,,,,not_found,,2026-04-01,2026-07-11,not in regen,virtru-data-protection,cpe_not_found_pending_nvd,'Virtru Data Protection' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
VMware Avi Load Balancer PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,vmware-avi-load-balancer-pqc,cpe_not_found_pending_nvd,'VMware Avi Load Balancer PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
VMware ESXi 9.0,,,,,not_found,,2026-04-01,2026-07-11,not in regen,vmware-esxi-9-0,cpe_not_found_pending_nvd,'VMware ESXi 9.0' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
VMware Horizon,,,,,not_found,,2026-04-01,2026-07-11,not in regen,vmware-horizon,cpe_not_found_pending_nvd,'VMware Horizon' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
VMware Workspace ONE,cpe:2.3:a:vmware:workspace_one:2.5.1:*:*:*:*:iphone_os:*:*,vmware,workspace_one,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=vmware%20workspace%20one,2026-04-01,2026-07-11,not in regen,vmware-workspace-one,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
Vodafone Quantum-Safe Network,,,,,not_found,,2026-04-01,2026-07-11,not in regen,vodafone-quantum-safe-network,cpe_not_found_pending_nvd,'Vodafone Quantum-Safe Network' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Vox Messenger PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,vox-messenger-pqc,cpe_not_found_pending_nvd,'Vox Messenger PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Vultr Cloud GPU,,,,,not_found,,2026-04-01,2026-07-11,not in regen,vultr-cloud-gpu,cpe_not_found_pending_nvd,'Vultr Cloud GPU' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
walt.id,,,,,not_found,,2026-04-01,2026-07-11,not in regen,walt-id,cpe_not_found_pending_nvd,'walt.id' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
WhatsApp,cpe:2.3:a:whatsapp:whatsapp:2.2.5:*:*:*:*:iphone_os:*:*,whatsapp,whatsapp,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=whatsapp%20whatsapp,2026-04-01,2026-07-11,not in regen,whatsapp,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
WildFly (JBoss),,,,,not_found,,2026-04-01,2026-07-11,not in regen,wildfly-jboss,cpe_not_found_pending_nvd,'WildFly (JBoss)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Wind River VxWorks,,,,,not_found,,2026-04-01,2026-07-11,not in regen,wind-river-vxworks,cpe_not_found_pending_nvd,'Wind River VxWorks' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Windows 11,,,,,not_found,,2026-04-01,2026-07-11,not in regen,windows-11,cpe_not_found_pending_nvd,'Windows 11' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Windows Server 2025,,,,,not_found,,2026-04-01,2026-07-11,not in regen,windows-server-2025,cpe_not_found_pending_nvd,'Windows Server 2025' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Windscribe,cpe:2.3:a:windscribe:windscribe:1.81:*:*:*:*:*:*:*,windscribe,windscribe,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=windscribe%20windscribe,2026-04-01,2026-07-11,not in regen,windscribe,cpe_matched,"CPE verified. Source: NVD, 2026-05-06."
WinSCP PQC File Transfer,,,,,not_found,,2026-04-01,2026-07-11,not in regen,winscp-pqc-file-transfer,cpe_not_found_pending_nvd,'WinSCP PQC File Transfer' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Wire,,,,,not_found,,2026-04-01,2026-07-11,not in regen,wire,cpe_not_found_pending_nvd,'Wire' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
WireGuard,,,,,not_found,,2026-04-01,2026-07-11,not in regen,wireguard,cpe_not_found_pending_nvd,'WireGuard' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
WISeSat PQC Constellation,,,,,not_found,,2026-04-01,2026-07-11,not in regen,wisesat-pqc-constellation,cpe_not_found_pending_nvd,'WISeSat PQC Constellation' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
Wiz Cloud Security PQC,,,,,not_found,,2026-04-01,2026-07-11,not in regen,wiz-cloud-security-pqc,cpe_not_found_pending_nvd,'Wiz Cloud Security PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
wolfBoot,,,,,not_found,,2026-04-01,2026-07-11,not in regen,wolfboot,cpe_not_found_pending_nvd,'wolfBoot' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe
wolfSSH,cpe:2.3:a:wolfssh:wolfssh:1.4.7:*:*:*:*:*:*:*,wolfssh,wolfssh,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=wolfssh%20wolfssh,2026-07-14,2026-07-14,not in regen,,,
