source_id,source_name,source_type,trust_tier,region,primary_url,description,verification_status,last_verified_date,leaders_csv,library_csv,algorithm_csv,threats_csv,timeline_csv,compliance_csv,migrate_csv,local_doc_count,last_download_date,download_status,doc_collection,notes,primary_url_quality,name,type,domain,date_stamp,status,deprecated_at,deprecated_reason
quantum-corporation,Quantum Corporation,Vendor,3_Supporting,,https://quantum.com,US data storage company (NASDAQ: QMCO); FIPS 140-3 validated cryptographic module.,Verified,2026-07-27,No,No,No,No,No,No,Yes,0,,None,none,Created 2026-07-27 alongside vendor registration.,url_needs_review,,,,,active,,
post-quantum-cryptography-alliance,Post-Quantum Cryptography Alliance,Vendor,3_Supporting,,https://pqca.org,"Linux Foundation-hosted PQCA; publishes open-source PQC reference implementations (mldsa-native, cuPQC SDK, etc.).",Verified,2026-07-27,No,No,No,No,No,No,Yes,0,,None,none,Created 2026-07-27 alongside vendor registration.,url_needs_review,,,,,active,,
quantum-secure-encryption-corp,Quantum Secure Encryption Corp.,Vendor,3_Supporting,,https://quantumsecureencryption.com,"Vendor of QPA v2, an enterprise post-quantum cryptographic migration platform.",Verified,2026-07-27,No,No,No,No,No,No,Yes,0,,None,none,Created 2026-07-27 alongside vendor registration.,url_needs_review,,,,,active,,
globalfoundries-u-s-inc,GlobalFoundries U.S. Inc.,Vendor,3_Supporting,,https://gf.com,US semiconductor foundry; PQC/quantum-computing IP partnership with SEALSQ.,Verified,2026-07-27,No,No,No,No,No,No,No,0,,None,none,Created 2026-07-27 alongside vendor-roadmaps registration.,url_needs_review,,,,,active,,
korea-telecom-corporation,Korea Telecom Corporation,Vendor,3_Supporting,APAC,https://kt.com,South Korean telecom operator; PQC and QKD technology at Quantum Korea 2026.,Verified,2026-07-27,No,No,No,No,No,No,No,0,,None,none,Created 2026-07-27 alongside vendor-roadmaps registration.,url_needs_review,,,,,active,,
onespan-inc,OneSpan Inc.,Vendor,3_Supporting,,https://onespan.com,Authentication/digital-agreement security vendor; quantum-resistant Authentication Suite Server SDK.,Verified,2026-07-27,No,No,No,No,No,No,No,0,,None,none,Created 2026-07-27 alongside vendor-roadmaps registration.,url_needs_review,,,,,active,,
sigstore,Sigstore,Vendor,3_Supporting,,https://sigstore.dev,CNCF/OpenSSF software-supply-chain signing project; selected ML-DSA/SLH-DSA for PQC roadmap.,Verified,2026-07-27,No,No,No,No,No,No,No,0,,None,none,Created 2026-07-27 alongside vendor-roadmaps registration.,url_needs_review,,,,,active,,
european-space-agency,European Space Agency,Vendor,3_Supporting,EMEA,https://esa.int,European intergovernmental space agency; E2EQSS post-quantum satellite security project.,Verified,2026-07-27,No,No,No,No,No,No,No,0,,None,none,Created 2026-07-27 alongside vendor-roadmaps registration.,url_needs_review,,,,,active,,
quantum-brilliance-pty-ltd,Quantum Brilliance Pty Ltd,Vendor,3_Supporting,APAC,https://quantumbrilliance.com,Australian quantum-computing hardware vendor; certified-randomness PQC partnership with CyberSeQ/LuxProvide.,Verified,2026-07-27,No,No,No,No,No,No,No,0,,None,none,Created 2026-07-27 alongside vendor-roadmaps registration.,url_needs_review,,,,,active,,
kpqc-korea-post-quantum-crypto,KpqC — Korea Post-Quantum Cryptography Research Group,Government,2_Core,APAC,https://www.kpqc.or.kr/,"South Korea's national PQC competition/standards body; selected HAETAE, AIMer, SMAUG-T, NTRU+; APAC gap",Verified,2026-07-28,,,,,,,,,,,,"South Korea's national PQC competition/standards body (selected HAETAE, AIMer, SMAUG-T, NTRU+); confirmed live via WebFetch, run under initiative 'KpqC-X' with industry/academia/government collaboration; fills an APAC gap.",url_needs_review,,,,,active,,
fs-isac-financial-services-fsi,FS-ISAC Financial Services (fsisac.com),Industry_Workgroup,2_Core,Global,https://www.fsisac.com/,Financial-services ISAC running a PQC Working Group; published payment-card-industry quantum guidance,Verified,2026-07-28,,,,,,,,,,,,"Confirmed live (200) and matches org branding via WebFetch. Existing registry row 'fs-isac' points to https://www.fs-isac.com/ (hyphenated), which does not resolve (DNS failure, confirmed via curl) -- this is the correct live FS-ISAC domain.",url_needs_review,,,,,active,,
qatar-national-cyber-security,Qatar National Cyber Security Agency,Government,3_Supporting,EMEA,https://ncsa.gov.qa/en,Qatar National Cyber Security Agency (est. 2021); national cybersecurity authority,Verified,2026-07-28,,,,,,,,,,,,"Confirmed live (200 via curl). Fills a Middle East gap; no PQC-specific publication independently verified on this page, so kept at Supporting tier.",url_needs_review,,,,,active,,
nist-nccoe-migration-to-post-q,NIST NCCoE — Migration to Post-Quantum Cryptography,Government,1_Authoritative,Americas,https://www.nccoe.nist.gov/applied-cryptography/migration-to-pqc,NIST National Cybersecurity Center of Excellence project on practical PQC migration guidance,Verified,2026-07-28,,,,,,,,,,,,"Distinct subdomain from already-tracked NIST CSRC/nist.gov entries; runs NIST's applied PQC migration practice-guide project (SP 1800-38 series). Automated fetch returned 403 (bot-block, not a dead link) -- domain and project are well-established.",url_needs_review,,,,,active,,
health-sector-coordinating-cou,Health Sector Coordinating Council (HSCC) Cybersecurity Working Group,Industry_Workgroup,2_Core,Americas,https://healthsectorcouncil.org/wp-content/uploads/2026/04/HSCC-Cyber-Working-Group-Q1-2026-Progress-Report.pdf,Healthcare-sector industry coordinating body (400+ member orgs); Q1 2026 progress report on cryptographic-asset-inventory framework and PQC migration roadmap,Verified,2026-07-28,,,,,,,,,,,,Confirmed live via WebFetch. Distinct Industry_Workgroup entity from the companion HHS-run Government program at 405d.hhs.gov (added separately below).,url_needs_review,,,,,active,,
africacert,AfricaCERT,Industry_Workgroup,3_Supporting,EMEA,https://www.africacert.org/home/,Pan-African CERT coordination body (Accra HQ) linking 50+ national CERTs,Verified,2026-07-28,,,,,,,,,,,,Confirmed live via WebFetch. Fills a pan-African regional-coordination gap; no PQC-specific content independently verified.,url_needs_review,,,,,active,,
ghana-cyber-security-authority,Ghana Cyber Security Authority (CSA),Government,3_Supporting,EMEA,https://www.csa.gov.gh/,"Ghana's national cybersecurity regulator, established under the Cybersecurity Act 2020",Verified,2026-07-28,,,,,,,,,,,,"Confirmed live via WebFetch. General-purpose national authority, no PQC-specific publication independently verified.",url_needs_review,,,,,active,,
nitda-nigeria-national-informa,NITDA — Nigeria National Information Technology Development Agency,Government,3_Supporting,EMEA,https://nitda.gov.ng/,Nigeria's national IT regulator; oversees IT standardization and cybersecurity coordination,Verified,2026-07-28,,,,,,,,,,,,"Confirmed live via WebFetch. Distinct from already-tracked Nigeria Data Protection Commission (ndpc-nigeria); general-purpose IT regulator, no PQC-specific pub verified.",url_needs_review,,,,,active,,
egypt-national-telecom-regulat,Egypt National Telecom Regulatory Authority — EG-CERT,Government,3_Supporting,EMEA,https://www.tra.gov.eg/en/industry/eg-cert/,"Egypt's National Telecom Regulatory Authority (NTRA), which operates the national CERT (EG-CERT)",Verified,2026-07-28,,,,,,,,,,,,"Confirmed via WebFetch that NTRA (this domain) operates EG-CERT; the standalone EG-CERT site (egcert.eg) was mentioned but not itself verified. General-purpose regulator, no PQC-specific publication verified.",url_needs_review,,,,,active,,
fraunhofer-aisec-post-quantum,Fraunhofer AISEC — Post-Quantum Cryptography Competence Center,Academic,2_Core,EMEA,https://www.aisec.fraunhofer.de/en/spotlights/Competence-Center-PQC.html,Fraunhofer AISEC applied-research institute; dedicated PQC migration/crypto-agility competence center,Verified,2026-07-28,,,,,,,,,,,,"Confirmed live via WebFetch: vendor-neutral PQC migration consulting, crypto-agility design, pqdb database, active research projects (PARFAIT, AMiQuaSy).",url_needs_review,,,,,active,,
aarhus-university-post-quantum,Aarhus University — Post-Quantum Security Research Group,Academic,3_Supporting,EMEA,https://projects.au.dk/quantum/post-quantum-security-and-communication,Aarhus University PQC research group; submitted Picnic and FEAST to the NIST PQC competition,Verified,2026-07-28,,,,,,,,,,,,"Confirmed live via WebFetch, including the Picnic/FEAST NIST-submission claim (MPC-in-the-head signature schemes).",url_needs_review,,,,,active,,
csa-group-healthcare-cybersecu,CSA Group — Healthcare Cybersecurity Testing & Certification,Standards_Body,3_Supporting,Americas,https://www.csagroup.org/testing-certification/testing/cybersecurity/healthcare-cybersecurity/,CSA Group (Canadian Standards Association); healthcare-sector cybersecurity testing and certification,Verified,2026-07-28,,,,,,,,,,,,Site returned 403 to automated fetch (bot-block); CSA Group is a well-established North American standards/certification body. No PQC-specific content independently verified -- kept at Supporting tier.,url_needs_review,,,,,active,,
finma-swiss-financial-market-s,FINMA — Swiss Financial Market Supervisory Authority (Quantum Computing Guidance),Government,2_Core,EMEA,https://www.finma.ch/en/news/2026/07/20260709-mm-am-05-26/,"FINMA Guidance 05/2026 (2026-07-09) on quantum computing risk, based on a survey of 60 Swiss financial institutions",Verified,2026-07-28,,,,,,,,,,,,"Confirmed live via WebFetch: recommends every institution build a PQC migration roadmap and cryptographic inventory, and develop crypto-agility.",url_needs_review,,,,,active,,
japan-financial-services-agenc,Japan Financial Services Agency — PQC Readiness Study Group Report,Government,2_Core,APAC,https://www.fsa.go.jp/news/r6/singi/20241126.html,Japan FSA (金融庁) study-group report on deposit-taking institutions' PQC migration readiness,Verified,2026-07-28,,,,,,,,,,,,Confirmed live via WebFetch. Financial-sector regulator distinct from the already-tracked government-wide CRYPTREC entry.,url_needs_review,,,,,active,,
japan-national-cybersecurity-o,Japan National Cybersecurity Office (cyber.go.jp),Government,3_Supporting,APAC,https://www.nisc.go.jp/eng/,"Japan's national cybersecurity strategy secretariat, reorganized from NISC into the National Cybersecurity Office",Verified,2026-07-28,,,,,,,,,,,,Confirmed live via a genuine 301 redirect to cyber.go.jp (2025 reorganization). Distinct top-level strategy body from the already-tracked CRYPTREC entry; no PQC-specific content independently verified on the page itself.,url_needs_review,,,,,active,,
kenya-ke-cirt-cc-communication,Kenya KE-CIRT/CC — Communications Authority of Kenya,Government,3_Supporting,EMEA,https://ke-cirt.go.ke/,"Kenya's national CERT, operated under the Communications Authority of Kenya",Verified,2026-07-28,,,,,,,,,,,,Confirmed live (200 via curl; automated content fetch blocked by a certificate issue). Distinct from the already-tracked Kenya data-protection authority (odpc-kenya); no PQC-specific content independently verified.,url_needs_review,,,,,active,,
oas-cybersecurity-program-cict,OAS Cybersecurity Program (CICTE),Government,3_Supporting,Americas,https://www.oas.org/ext/en/security/prog-cyber,Organization of American States Cybersecurity Program; coordinates cybersecurity capacity and the CSIRTAmericas network across 20+ LatAm/Caribbean states,Verified,2026-07-28,,,,,,,,,,,,Confirmed live (200 via curl; automated content fetch blocked with 403). Fills a pan-Latin-American regional-coordination gap; no PQC-specific content verified.,url_needs_review,,,,,active,,
tum-chair-of-security-in-infor,TUM Chair of Security in Information Technology — PQC Research,Academic,3_Supporting,EMEA,https://www.ce.cit.tum.de/en/eisec/forschung/post-quantum-cryptography/,Technical University of Munich research group on PQC hardware/software implementation and side-channel security,Verified,2026-07-28,,,,,,,,,,,,Confirmed live via WebFetch: side-channel vulnerability analysis and efficient hardware/software implementations of PQC signature schemes.,url_needs_review,,,,,active,,
uae-telecommunications-and-dig,UAE Telecommunications and Digital Government Regulatory Authority (TDRA),Government,3_Supporting,EMEA,https://www.tdra.gov.ae/,UAE's telecom and digital-government regulator,Verified,2026-07-28,,,,,,,,,,,,"Confirmed live via WebFetch. General-purpose regulator, no PQC-specific publication independently verified; fills a Middle East gap.",url_needs_review,,,,,active,,
sabs-south-african-bureau-of-s,SABS — South African Bureau of Standards,Standards_Body,3_Supporting,EMEA,https://www.sabs.co.za/,South Africa's national standards body,Verified,2026-07-28,,,,,,,,,,,,"Confirmed live (200 via curl). General-purpose national standards body, no PQC-specific content independently verified.",url_needs_review,,,,,active,,
405-d-program-hhs-health-indus,405(d) Program — HHS Health Industry Cybersecurity Practices,Government,2_Core,Americas,https://405d.hhs.gov/post/detail/c840201e-c552-4f9a-9684-6bbe687fea1b,HHS-run healthcare-sector cybersecurity program (Cybersecurity Act of 2015 Sec. 405(d)); published the Health Industry Cybersecurity Strategic Plan,Verified,2026-07-28,,,,,,,,,,,,"Confirmed live (200 via curl). Distinct Government entity from the companion Industry_Workgroup body HSCC (healthsectorcouncil.org, added separately above) -- 405(d) is the HHS-run federal program; HSCC is its private-sector execution partner.",url_needs_review,,,,,active,,
oman-national-center-for-infor,Oman National Center for Information Security (NCIS),Government,3_Supporting,EMEA,https://cert.gov.om,Oman's central cybersecurity authority under the Supreme Defence Council,Verified,2026-07-28,,,,,,,,,,,,"Confirmed live (200 via curl). General-purpose national authority, no PQC-specific publication independently verified; fills a Middle East gap.",url_needs_review,,,,,active,,
