product_id,software_name,purl,purl_type,purl_namespace,purl_name,match_confidence,status,registry_url,last_verified_date,purl_coverage_flag,data_quality_notes
vmware-esxi-9-0,VMware ESXi 9.0,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'VMware ESXi 9.0'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
vmware-horizon,VMware Horizon,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'VMware Horizon'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
vmware-workspace-one,VMware Workspace ONE,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'VMware Workspace ONE'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
vodafone-quantum-safe-network,Vodafone Quantum-Safe Network,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Vodafone Quantum-Safe Network'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
vox-messenger-pqc,Vox Messenger PQC,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Vox Messenger PQC'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
vultr-cloud-gpu,Vultr Cloud GPU,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Vultr Cloud GPU'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
walt-id,walt.id,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'walt.id'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
whatsapp,WhatsApp,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'WhatsApp'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
wildfly-jboss,WildFly (JBoss),pkg:github/wildfly/wildfly,github,wildfly,wildfly,exact,matched,https://github.com/wildfly/wildfly,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
wind-river-vxworks,Wind River VxWorks,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Wind River VxWorks'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
windows-11,Windows 11,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Windows 11'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
windows-server-2025,Windows Server 2025,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Windows Server 2025'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
windscribe,Windscribe,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Windscribe'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
winscp-pqc-file-transfer,WinSCP PQC File Transfer,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'WinSCP PQC File Transfer'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
wire,Wire,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Wire'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
wireguard,WireGuard,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'WireGuard'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
wisesat-pqc-constellation,WISeSat PQC Constellation,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'WISeSat PQC Constellation'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
wiz-cloud-security-pqc,Wiz Cloud Security PQC,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Wiz Cloud Security PQC'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
wolfboot,wolfBoot,pkg:github/wolfSSL/wolfBoot,github,wolfSSL,wolfBoot,exact,matched,https://github.com/wolfSSL/wolfBoot,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
wolfssh,wolfSSH,pkg:github/wolfSSL/wolfssh,github,wolfSSL,wolfssh,exact,matched,https://github.com/wolfSSL/wolfssh,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
wolfssl,wolfSSL,pkg:github/wolfSSL/wolfssl,github,wolfSSL,wolfssl,exact,matched,https://github.com/wolfSSL/wolfssl,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
wolftpm-pqc,wolfTPM PQC,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'wolfTPM PQC'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
xiphera-pqc-ip-cores,Xiphera PQC IP Cores,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Xiphera PQC IP Cores'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
xiphera-xip6110b,Xiphera XIP6110B,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Xiphera XIP6110B'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
xiphera-xqlave,Xiphera xQlave,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Xiphera xQlave'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
xipki,XiPKI,pkg:github/xipki/xipki,github,xipki,xipki,exact,matched,https://github.com/xipki/xipki,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
xmss-reference,xmss-reference,pkg:github/XMSS/xmss-reference,github,XMSS,xmss-reference,exact,matched,https://github.com/XMSS/xmss-reference,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
yubico-yubihsm-2,Yubico YubiHSM 2,pkg:github/Yubico/yubihsm-shell,github,Yubico,yubihsm-shell,exact,matched,https://github.com/Yubico/yubihsm-shell,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
zeek-network-analysis-framework,Zeek Network Analysis Framework,pkg:github/zeek/zeek,github,zeek,zeek,exact,matched,https://github.com/zeek/zeek,2026-04-01,purl_matched,"PURL verified. Source: github, 2026-05-06."
zerotier-quantum,ZeroTier Quantum,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'ZeroTier Quantum'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
zerto-11-0,Zerto 11.0,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Zerto 11.0'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
zodia-custody,Zodia Custody,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Zodia Custody'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
zoom-compliance-2026,Zoom Compliance 2026,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Zoom Compliance 2026'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
zscaler-zero-trust-exchange,Zscaler Zero Trust Exchange,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Zscaler Zero Trust Exchange'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
zscaler-zte,Zscaler ZTE,,,,,,not_found,,2026-04-01,purl_not_found_pending_registry,No PURL match for 'Zscaler ZTE'. Product may be released under a different registry namespace or may not yet be in a public registry. Suggested search: https://deps.dev or https://npmjs.com or https://pypi.org
,@noble/curves,pkg:github/paulmillr/noble-curves,github,paulmillr,noble-curves,exact,matched,https://github.com/paulmillr/noble-curves,2026-05-01,,
,@noble/hashes,pkg:github/paulmillr/noble-hashes,github,paulmillr,noble-hashes,exact,matched,https://github.com/paulmillr/noble-hashes,2026-05-01,,
,Aigis Reference Implementation,pkg:github/zhenfeizhang/Aigis,github,zhenfeizhang,Aigis,exact,matched,https://github.com/zhenfeizhang/Aigis,2026-05-01,,
,AIMer Reference Implementation,pkg:github/kpqc-cryptocon/AIMer,github,kpqc-cryptocon,AIMer,exact,matched,https://github.com/kpqc-cryptocon/AIMer,2026-05-01,,
,AnyDesk Remote Desktop,,,,,,not_found,,2026-05-01,,
,AWS Certificate Manager,,,,,,not_found,,2026-05-01,,
,BeyondTrust Pathfinder Platform,,,,,,not_found,,2026-05-01,,
,BlackBerry QNX Hypervisor 8.0 for Safety,,,,,,not_found,,2026-05-01,,
,Bouncy Castle,pkg:github/bcgit/bc-java,github,bcgit,bc-java,exact,matched,https://github.com/bcgit/bc-java,2026-05-01,,
,Certicom Code Signing and Key Management Server,,,,,,not_found,,2026-05-01,,
,CIRCL,pkg:github/cloudflare/circl,github,cloudflare,circl,exact,matched,https://github.com/cloudflare/circl,2026-05-01,,
,Cisco AI Defense (formerly Robust Intelligence Platform),,,,,,not_found,,2026-05-01,,
,Cosmian KMS,pkg:github/Cosmian/kms,github,Cosmian,kms,exact,matched,https://github.com/Cosmian/kms,2026-05-01,,
,CyberZero Quantanaut,,,,,,not_found,,2026-05-01,,
,Descope Customer & Agentic Identity Platform,,,,,,not_found,,2026-05-01,,
,DocuSign Intelligent Agreement Management (eSignature + CLM),,,,,,not_found,,2026-05-01,,
,Galileo AI Observability and Eval Platform,,,,,,not_found,,2026-05-01,,
,HAETAE Reference Implementation,pkg:github/kpqc-cryptocon/HAETAE,github,kpqc-cryptocon,HAETAE,exact,matched,https://github.com/kpqc-cryptocon/HAETAE,2026-05-01,,
,hbs-lms,pkg:github/world-of-crytek/hbs-lms,github,world-of-crytek,hbs-lms,exact,matched,https://github.com/world-of-crytek/hbs-lms,2026-05-01,,
,Hex Trust Institutional Custody,,,,,,not_found,,2026-05-01,,
,HNDL Simulator (hndl-dev),pkg:github/perlab-uc3m/hndl-dev,github,perlab-uc3m,hndl-dev,exact,matched,https://github.com/perlab-uc3m/hndl-dev,2026-05-01,,
,IBM z16 Crypto Express 8S,,,,,,not_found,,2026-05-01,,
,Komainu Custody,,,,,,not_found,,2026-05-01,,
