product_id,software_name,cpe_uri,cpe_vendor,cpe_product,match_confidence,status,nvd_url,last_verified_date,cpe_coverage_flag,data_quality_notes,deprecated_at,deprecated_reason
ubuntu-26-04-lts,Ubuntu 26.04 LTS,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Ubuntu 26.04 LTS' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
unisys-clearpath-forward,Unisys ClearPath Forward,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Unisys ClearPath Forward' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
utimaco-eskm,Utimaco ESKM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Utimaco ESKM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
utimaco-quantum-protect-suite,Utimaco Quantum Protect Suite,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Utimaco Quantum Protect Suite' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
utimaco-securityserver,Utimaco SecurityServer,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Utimaco SecurityServer' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
utimaco-utrust-hsm,Utimaco uTrust HSM,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Utimaco uTrust HSM' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
vandyke-securecrt-10-x,VanDyke SecureCRT 10.x,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'VanDyke SecureCRT 10.x' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
veeam-data-platform-v13,Veeam Data Platform v13,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Veeam Data Platform v13' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
venafi-codesign-protect,Venafi CodeSign Protect,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Venafi CodeSign Protect' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
venafi-tls-pqc-continuity,Venafi TLS PQC Continuity,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Venafi TLS PQC Continuity' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
venafi-tls-protect,Venafi TLS Protect,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Venafi TLS Protect' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
venafi-trust-protection-platform,Venafi Trust Protection Platform,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Venafi Trust Protection Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
veracode-platform,Veracode Platform,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Veracode Platform' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
veracrypt,VeraCrypt,cpe:2.3:a:veracrypt:veracrypt:1.14:*:*:*:*:*:*:*,veracrypt,veracrypt,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=veracrypt%20veracrypt,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
veritas-netbackup-10-5,Veritas NetBackup 10.5,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Veritas NetBackup 10.5' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
veritas-netbackup-11-pqc,Veritas NetBackup 11 PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Veritas NetBackup 11 PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
versa-networks-sase-pqc,Versa Networks SASE PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Versa Networks SASE PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
viavi-observer-analyzer,VIAVI Observer Analyzer,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'VIAVI Observer Analyzer' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
viavi-teravm-security-test,VIAVI TeraVM Security Test,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'VIAVI TeraVM Security Test' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
virtru-data-protection,Virtru Data Protection,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Virtru Data Protection' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
vmware-avi-load-balancer-pqc,VMware Avi Load Balancer PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'VMware Avi Load Balancer PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
vmware-esxi-9-0,VMware ESXi 9.0,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'VMware ESXi 9.0' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
vmware-horizon,VMware Horizon,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'VMware Horizon' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
vmware-workspace-one,VMware Workspace ONE,cpe:2.3:a:vmware:workspace_one:2.5.1:*:*:*:*:iphone_os:*:*,vmware,workspace_one,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=vmware%20workspace%20one,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
vodafone-quantum-safe-network,Vodafone Quantum-Safe Network,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Vodafone Quantum-Safe Network' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
vox-messenger-pqc,Vox Messenger PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Vox Messenger PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
vultr-cloud-gpu,Vultr Cloud GPU,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Vultr Cloud GPU' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
walt-id,walt.id,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'walt.id' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
whatsapp,WhatsApp,cpe:2.3:a:whatsapp:whatsapp:2.2.5:*:*:*:*:iphone_os:*:*,whatsapp,whatsapp,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=whatsapp%20whatsapp,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
wildfly-jboss,WildFly (JBoss),,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'WildFly (JBoss)' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
wind-river-vxworks,Wind River VxWorks,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Wind River VxWorks' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
windows-11,Windows 11,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Windows 11' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
windows-server-2025,Windows Server 2025,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Windows Server 2025' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
windscribe,Windscribe,cpe:2.3:a:windscribe:windscribe:1.81:*:*:*:*:*:*:*,windscribe,windscribe,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=windscribe%20windscribe,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
winscp-pqc-file-transfer,WinSCP PQC File Transfer,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'WinSCP PQC File Transfer' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
wire,Wire,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Wire' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
wireguard,WireGuard,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'WireGuard' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
wisesat-pqc-constellation,WISeSat PQC Constellation,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'WISeSat PQC Constellation' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
wiz-cloud-security-pqc,Wiz Cloud Security PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Wiz Cloud Security PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
wolfboot,wolfBoot,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'wolfBoot' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
wolfssh,wolfSSH,cpe:2.3:a:wolfssh:wolfssh:1.4.7:*:*:*:*:*:*:*,wolfssh,wolfssh,exact,matched,https://nvd.nist.gov/products/cpe/search#results?namingFormat=2.3&keyword=wolfssh%20wolfssh,2026-04-01,cpe_matched,"CPE verified. Source: NVD, 2026-05-06.",,
wolfssl,wolfSSL,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'wolfSSL' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
wolftpm-pqc,wolfTPM PQC,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'wolfTPM PQC' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
xiphera-pqc-ip-cores,Xiphera PQC IP Cores,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Xiphera PQC IP Cores' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
xiphera-xip6110b,Xiphera XIP6110B,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Xiphera XIP6110B' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
xiphera-xqlave,Xiphera xQlave,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Xiphera xQlave' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
xipki,XiPKI,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'XiPKI' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
xmss-reference,xmss-reference,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'xmss-reference' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
yubico-yubihsm-2,Yubico YubiHSM 2,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Yubico YubiHSM 2' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
zeek-network-analysis-framework,Zeek Network Analysis Framework,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Zeek Network Analysis Framework' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
zerotier-quantum,ZeroTier Quantum,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'ZeroTier Quantum' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
zerto-11-0,Zerto 11.0,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Zerto 11.0' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
zodia-custody,Zodia Custody,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Zodia Custody' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
zoom-compliance-2026,Zoom Compliance 2026,,,,,not_found,,2026-04-01,cpe_not_found_pending_nvd,'Zoom Compliance 2026' not yet indexed in NVD CPE dictionary. PQC-specific products are emerging; re-verify when NVD CPE 2.3 coverage expands. Consider submitting CPE request via https://nvd.nist.gov/products/cpe/request-cpe,,
