xwalk_id,from_concept,to_concept,relationship_type,rationale_type,evidence,verified_date,verified_by,confidence
xw-d8fa22d5,RFC 9147,RFC-7525,intersects_with,policy_reference,"While backwards compatibility with DTLS 1.0 is possible, the use of DTLS 1.0 is not recommended, as explained in Section 3.1.2 of [RFC7525].",2026-05-09,ericamador,high
xw-defa7c33,RFC 9147,RFC-7841,intersects_with,policy_reference,Further information on Internet Standards is available in Section 2 of RFC 7841.,2026-05-09,ericamador,high
xw-69a5b049,RFC 9147,RFC-5763,intersects_with,technical_dependency,...telephony utilizes DTLS for key establishment and the Secure Real-time Transport Protocol (SRTP) for protection of data [RFC5763].,2026-05-09,ericamador,high
xw-88330397,RFC 9147,RFC-0793,intersects_with,technical_dependency,"However, TLS must run over a reliable transport channel -- typically TCP [RFC0793].",2026-05-09,ericamador,high
xw-dc56f3e1,RFC 8879,RFC-7924,intersects_with,technical_dependency,"""[RFC7924] describes a mechanism that allows a client and a server to avoid transmitting certificates already shared in an earlier handshake, but it doesn't help when the client connects to a server for the first time...""",2026-05-09,ericamador,high
xw-414fe9e7,RFC 8879,RFC-1950,intersects_with,technical_dependency,"""If the specified compression algorithm is zlib, then the Certificate message MUST be compressed with the ZLIB compression algorithm, as defined in [RFC1950].""",2026-05-09,ericamador,high
xw-17fe793f,RFC 8879,RFC-7932,intersects_with,technical_dependency,"""If the specified compression algorithm is brotli, the Certificate message MUST be compressed with the Brotli compression algorithm, as defined in [RFC7932].""",2026-05-09,ericamador,high
xw-6c87b0ed,RFC 8879,RFC-8478,intersects_with,technical_dependency,"""If the specified compression algorithm is zstd, the Certificate message MUST be compressed with the Zstandard compression algorithm, as defined in [RFC8478].""",2026-05-09,ericamador,high
xw-5592619d,RFC-9763,RFC-6019,intersects_with,technical_dependency,"""The requestTime field uses the BinaryTime type [RFC6019] in order to ensure freshness, such that the signed data can only be used at the time of the initial CSR.""",2026-05-09,ericamador,high
xw-3e201007,RFC-9763,RFC-2397,intersects_with,technical_dependency,"""If the request for (new) Cert B is to a CA organization different than the CA organization that issued the certificate (existing) Cert A... the UniformResourceIdentifier value SHOULD be a data URL [RFC2397]""",2026-05-09,ericamador,high
xw-b782d87e,RFC 9052,RFC-8152,equivalent,technical_dependency,"""This document, along with RFC 9053, obsoletes RFC 8152.""",2026-05-09,ericamador,high
xw-c7c998f7,RFC 9052,RFC-8230,intersects_with,technical_dependency,"""Details on specific algorithms can be found in [RFC9053] and [RFC8230].""",2026-05-09,ericamador,high
xw-9aa0fe4f,RFC 9052,RFC-8610,intersects_with,technical_dependency,"""When COSE was originally written, the Concise Data Definition Language (CDDL) [RFC8610] had not yet been published... Additional (non-normative) descriptions of the COSE data objects are provided in a subset of CDDL, described below.""",2026-05-09,ericamador,high
xw-33b60bd1,RFC 9593,RFC-7383,intersects_with,technical_dependency,"""This would allow using IKE fragmentation [RFC7383] for long messages (which cannot be used in the IKE_SA_INIT exchange), thus avoiding IP fragmentation.""",2026-05-09,ericamador,high
xw-4b1f778a,RFC 9847,RFC-8447,intersects_with,technical_dependency,"""This document updates the changes to the TLS and DTLS IANA registries made in RFC 8447.""",2026-05-09,ericamador,high
xw-53b68a79,RFC 9847,RFC-7465,intersects_with,policy_reference,"""RC4 is a weak cipher and is deprecated in [RFC7465].""",2026-05-09,ericamador,high
xw-6e82c5ec,RFC 9847,RFC-5469,intersects_with,policy_reference,"""DES and the International Data Encryption Algorithm (IDEA) are not considered secure for general use and were deprecated in [RFC5469].""",2026-05-09,ericamador,high
xw-d838f21d,RFC 9847,RFC-9155,intersects_with,policy_reference,"""MD5 and SHA-1 are also not secure for general use and were deprecated in [RFC9155].""",2026-05-09,ericamador,high
xw-3f9f4c8f,RFC 9847,RFC-4346,intersects_with,policy_reference,"""Cipher suites marked as EXPORT use weak ciphers and were deprecated in TLS 1.1 [RFC4346].""",2026-05-09,ericamador,high
xw-5c80f720,RFC 9847,RFC-8126,intersects_with,technical_dependency,"""Setting a value to 'Y' or 'D' ... requires IETF Standards Action with Expert Review or IESG Approval [RFC8126].""",2026-05-09,ericamador,high
xw-6be4c6ed,NIST CSWP 48,NIST-SP-800-53,intersects_with,implementation_guidance,"""This paper identifies the supported and dependent characteristics... and maps those functions to elements of both the NIST Cybersecurity Framework 2.0 and Special Publication 800-53 Revision 5.""",2026-05-09,ericamador,high
xw-05898d43,RFC 9420,RFC-9000,intersects_with,technical_dependency,"""variable-length integer encoding based on the one described in Section 16 of [RFC9000].""",2026-05-09,ericamador,high
xw-cc1d648e,IETF RFC 9763,RFC-6019,intersects_with,technical_dependency,"""The requestTime field uses the BinaryTime type [RFC6019] in order to ensure freshness, such that the signed data can only be used at the time of the initial CSR.""",2026-05-09,ericamador,high
xw-8e2a98e6,IETF RFC 9763,RFC-2397,intersects_with,technical_dependency,"""If the request for (new) Cert B is to a CA organization different than the CA organization that issued the certificate (existing) Cert A... the UniformResourceIdentifier value SHOULD be a data URL [RFC2397]""",2026-05-09,ericamador,high
xw-1179e877,IETF RFC 7662,RFC-7009,intersects_with,technical_dependency,"""Values for this field are defined in the 'OAuth Token Type Hints' registry defined in OAuth Token Revocation [RFC7009].""",2026-05-09,ericamador,high
xw-9264acc3,IETF RFC 7662,RFC-6750,intersects_with,technical_dependency,"""such as client authentication as described in OAuth 2.0 [RFC6749] or a separate OAuth 2.0 access token such as the bearer token described in OAuth 2.0 Bearer Token Usage [RFC6750].""",2026-05-09,ericamador,high
xw-88a46709,IETF RFC 7662,RFC-7159,intersects_with,technical_dependency,"""The server responds with a JSON object [RFC7159] in 'application/json' format""",2026-05-09,ericamador,high
xw-a26b99a3,IETF RFC 7662,RFC-7231,intersects_with,technical_dependency,"""The protected resource calls the introspection endpoint using an HTTP POST [RFC7231] request""",2026-05-09,ericamador,high
xw-4925f1de,IETF RFC 7662,RFC-5741,intersects_with,policy_reference,"""Further information on Internet Standards is available in Section 2 of RFC 5741.""",2026-05-09,ericamador,medium
xw-93ffd54b,draft-ietf-cose-dilithium,RFC-7638,intersects_with,technical_dependency,"""Similarly, a new thumbprint algorithm is defined for AKP, to ensure these keys can be compared according to the procedures defined in [RFC7638] and [RFC9679].""",2026-05-09,ericamador,high
xw-bc21d9a6,draft-ietf-cose-dilithium,RFC-9679,intersects_with,technical_dependency,"""Similarly, a new thumbprint algorithm is defined for AKP, to ensure these keys can be compared according to the procedures defined in [RFC7638] and [RFC9679].""",2026-05-09,ericamador,high
xw-92a82083,draft-ietf-cose-dilithium,draft-ietf-lamps-dilithium-certificates,intersects_with,implementation_guidance,"""Unlike [I-D.draft-ietf-lamps-dilithium-certificates], which supports the expanded private key format to maximize interoperability with existing implementations, this document specifies ML-DSA private key information using only the seed format.""",2026-05-09,ericamador,high
xw-2cd5c9bb,draft-ietf-lamps-cert-binding-for-multi-auth,RFC-6019,intersects_with,technical_dependency,"""The requestTime field uses the BinaryTime type [RFC6019] in order to ensure freshness""",2026-05-09,ericamador,high
xw-0a8260b4,draft-ietf-lamps-cert-binding-for-multi-auth,RFC-2397,intersects_with,technical_dependency,"""the UniformResourceIdentifier value SHOULD be a data URL [RFC2397]""",2026-05-09,ericamador,high
xw-b66c3526,IETF RFC 8709,RFC-7479,intersects_with,technical_dependency,"""The generation of SSHFP resource records for ""ssh-ed25519"" keys is described in [RFC7479]. The security considerations in... [RFC7479], Section 3 apply to all uses of Ed25519 and Ed448""",2026-05-09,ericamador,high
xw-e2f238eb,IETF RFC 8709,RFC-4255,intersects_with,technical_dependency,"""Usage and generation of the SSHFP DNS resource record is described in [RFC4255].""",2026-05-09,ericamador,high
xw-abd79182,IETF RFC 8709,RFC-6594,intersects_with,technical_dependency,"""The '2' here indicates SHA-256 [RFC6594].""",2026-05-09,ericamador,high
xw-17b8ac72,IETF RFC 9258,RFC-7301,intersects_with,technical_dependency,"""Minimally, this means that the Application-Layer Protocol Negotiation (ALPN) value [RFC7301]... MUST be provisioned alongside these EPSKs.""",2026-05-09,ericamador,high
xw-15de692b,draft-sfluhrer-ipsecme-ikev2-mldsa,RFC-7427,intersects_with,technical_dependency,"""the implementation will generate the AUTH payload as specified in section 3 of [RFC7427], using the ML-DSA algorithm as the signature algorithm""",2026-05-09,ericamador,high
xw-5329dcd8,draft-sfluhrer-ipsecme-ikev2-mldsa,RFC-8420,intersects_with,implementation_guidance,"""EdDSA has a similar constraint... and so the existing [RFC8420] provides an alternative method, which ML-DSA would cleanly fit into.""",2026-05-09,ericamador,medium
xw-9df50dd6,CIRCL-Cloudflare,RFC-9496,intersects_with,implementation_guidance,"""Ristretto group. (RFC-9496)""",2026-05-09,ericamador,high
xw-010ea436,CIRCL-Cloudflare,RFC-9380,intersects_with,implementation_guidance,"""Hash to curve, hash to field, XMD and XOF expanders. (RFC-9380)""",2026-05-09,ericamador,high
xw-f7c2d610,RFC-9242,RFC-7383,intersects_with,technical_dependency,"""The problem is described in more detail in [RFC7383], which also defines an extension to IKEv2 called 'IKE fragmentation'... The Intermediate Exchange makes it possible to use the existing IKE fragmentation mechanism...""",2026-05-09,ericamador,high
xw-f05fd247,RFC-9242,RFC-8229,intersects_with,technical_dependency,"""A possible solution to this problem would be to use TCP as a transport for IKEv2, as defined in [RFC8229]. However, this approach has significant drawbacks...""",2026-05-09,ericamador,high
xw-16c3b2a6,RFC-9242,RFC-6928,intersects_with,implementation_guidance,"""...which is believed to cause no network problems (see [RFC6928] as an example of experiments with sending similar amounts of data in the first TCP flight).""",2026-05-09,ericamador,medium
xw-2cda5d6e,RFC-9935,RFC-9936,intersects_with,technical_dependency,"""ML-KEM certificates are used in protocols where the public key is used to generate and encapsulate a shared secret... see [RFC9936].""",2026-05-09,ericamador,medium
xw-9e0aeab4,Ledger-Enterprise-MPC-Readiness,COMMON-CRITERIA,intersects_with,policy_reference,"""Security setups based on MPC have yet to pass extensive penetration testing and security certifications such as Common Criteria, FIPS, or CSPN certifications.""",2026-05-09,ericamador,medium
xw-8c1a3fe5,FIPS-198-1,FIPS-198,equivalent,technical_dependency,"""Supersedes: FIPS 198 (03/06/2002)""",2026-05-09,ericamador,high
xw-806d5cde,NIST-CMVP-MIP-List,FIPS-140-3,intersects_with,implementation_guidance,"""The MIP list contains cryptographic modules on which the CMVP is actively working on... Standard: FIPS 140-3""",2026-05-09,ericamador,high
xw-2c479bde,OWASP-CycloneDX-CBOM-Guide,NIST-SP-1800-38B,intersects_with,implementation_guidance,"""Related Guides and Resources... NIST Special Publication 1800-38B Preliminary Draft Migration to Post-Quantum Cryptography Quantum Readiness: Cryptographic Discovery""",2026-05-09,ericamador,high
xw-33967a5a,FIPS-140-3-STANDARD,ISO-IEC-19790,intersects_with,equivalence,"""Key words: ... ISO/IEC 19790; ISO/IEC 24759.""",2026-05-09,ericamador,medium
xw-c37513fc,NIST-SP-800-140A,ISO-IEC-19790,intersects_with,technical_dependency,"""NIST Special Publication (SP) 800-140A modifies the vendor documentation requirements of ISO/IEC 19790 Annex A.""",2026-05-09,ericamador,high
xw-f3717bc1,NIST-SP-800-140A,ISO-IEC-24759,intersects_with,technical_dependency,"""This document should be used in conjunction with ISO/IEC 19790 Annex A and ISO/IEC 24759 paragraph 6.13 as it modifies only those requirements identified in this document.""",2026-05-09,ericamador,high
xw-b4a15b7c,NIST-SP-800-140A,FIPS-140-3,intersects_with,technical_dependency,"""Federal Information Processing Standard (FIPS) 140-3 documentation requirements are specified in ISO/IEC 19790. This document specifies any additional requirements specified by the Cryptographic Module Validation Program (CMVP)...""",2026-05-09,ericamador,high
xw-833a01e6,NIST-SP-800-140C,ISO-IEC-19790,superset_of,equivalence,"""This document supersedes ISO/IEC 19790 Annex C... Section 6 of this document replaces the approved security functions of ISO/IEC 19790 Annex C""",2026-05-09,ericamador,high
xw-593e65a4,NIST-SP-800-140C,ISO-IEC-24759,superset_of,equivalence,"""This document supersedes... ISO/IEC 24759 paragraph 6.15... Section 6 of this document replaces... ISO/IEC 24759 paragraph 6.15.""",2026-05-09,ericamador,high
xw-5772a936,NIST-SP-800-140C,FIPS-140-3,intersects_with,technical_dependency,"""Normative references... Federal Information Processing Standards Publication (FIPS) 140-3... This document specifies the Cryptographic Module Validation Program (CMVP) modifications...""",2026-05-09,ericamador,high
xw-3ada8bcd,NIST-SP-800-140C,NIST-SP-800-140Cr1,equivalent,policy_reference,"""NIST SP 800-140C is superseded in its entirety by the publication of NIST SP 800-140Cr1.""",2026-05-09,ericamador,high
xw-240a1b3a,NIST-SP-800-140D,ISO-IEC-19790,superset_of,equivalence,"""This document supersedes ISO/IEC 19790 Annex D... Section 6 of this document replaces the approved sensitive security parameter generation and establishment methods of ISO/IEC 19790 Annex D""",2026-05-09,ericamador,high
xw-328d2f61,NIST-SP-800-140D,ISO-IEC-24759,superset_of,equivalence,"""This document supersedes... ISO/IEC 24759 paragraph 6.16... Section 6 of this document replaces... ISO/IEC 24759 paragraph 6.16.""",2026-05-09,ericamador,high
xw-fff0272b,NIST-SP-800-140D,FIPS-140-3,intersects_with,technical_dependency,"""Approved methods for sensitive security parameter (SSP) generation and establishment under FIPS 140-3.""",2026-05-09,ericamador,high
xw-8e41de15,NIST-SP-800-140D,NIST-SP-800-140Dr1,equivalent,policy_reference,"""NIST SP 800-140D is superseded in its entirety by the publication of NIST SP 800-140Dr1""",2026-05-09,ericamador,high
xw-2e9a4286,draft-vitap-ml-dsa-webauthn,draft-ietf-cose-dilithium-05,intersects_with,technical_dependency,"""[I-D.draft-ietf-cose-dilithium-05] describes CBOR Object Signing and Encryption (COSE) Serialization for ML-DSA... This document requests the registration of the ML-DSA algorithms in [IANA.cose] as mentioned in [I-D.draft-ietf-cose-dilithium-05]""",2026-05-09,ericamador,high
